,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2010),4145476,Duk haan chau faan (2010) ,得闲炒饭 得閒炒飯,剧情,爱情,同性,7.1,50495,10.0%,41.1%,42.9%,5.4%,0.7%,香港,1053570,1042375,1127819,1275970,1029477,1005843,1045825,1275994,"https://ia.media-imdb.com/images/M/MV5BNmM3MDQyMmItOGVmYy00MzZjLTk3NjgtZjEzZGQ5N2Y1MDI3XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
