,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,poster
0,(2016),3569910,Suicide Squad (2016) ,自杀小队 Suicide Squad,动作,犯罪,奇幻,6.1,109723,7.7%,20.7%,46.9%,20.3%,4.4%,美国,1319045,1027138,1013764,1272303,1036743,1022676,1054417,1324668,1326177,1031940,1000188,1060757,1313037,1031947,1041158,1315255,1004936,1013844,1356101,1360709,"https://ia.media-imdb.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
