,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2009),3732800,Lan (2009) ,我们天上见,剧情,家庭,8.6,46958,45.0%,42.6%,11.5%,0.7%,0.1%,中国大陆,1020487,1275118,1275240,1275241,1000572,1275243,1020487,"https://ia.media-imdb.com/images/M/MV5BMjg5MTJiYmItOWEzNi00YzQ0LWE4ZmEtNjcxMDM1ZDE0NzNiXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR5,0,182,268_AL_.jpg"
