,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2012),7564989,Jianshi liu baiyuan (2012) ,箭士柳白猿,剧情,武侠,古装,7.2,35926,13.4%,44.6%,34.4%,5.7%,1.9%,中国大陆,1316577,1316200,1316257,1312835,1339721,1274909,1340672,1353204,"https://ia.media-imdb.com/images/M/MV5BMTU3NTI1MDYzNF5BMl5BanBnXkFtZTgwMzM1MTIyMDI@._V1_UY268_CR9,0,182,268_AL_.jpg"
