,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2010),3392569,Morning Glory (2010) ,早间主播 Morning Glory,剧情,喜剧,爱情,7.7,31844,17.8%,51.0%,29.0%,1.8%,0.2%,美国,1018187,1053587,1009238,1053568,1064348,1080502,1006919,1058656,1025048,"https://ia.media-imdb.com/images/M/MV5BMTYxNDM1NTQ4N15BMl5BanBnXkFtZTcwOTQ0Njg5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
