,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2009),3534824,Air Doll (2009) ,空气人偶 空気人形,剧情,奇幻,7.4,22576,13.7%,46.7%,34.6%,4.4%,0.6%,日本,1274351,1057004,1050495,1012727,1048388,1275827,1041631,1007189,1088303,1024103,"https://ia.media-imdb.com/images/M/MV5BYWFmMmJjYzgtMWQwMC00NDEyLTgxNWMtMTZmY2U5MjgyNWRkXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
