,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2011),5322596,Detachment (2011) ,超脱 Detachment,剧情,8.8,185064,51.6%,36.8%,10.3%,1.1%,0.3%,美国,1288263,1002665,1025195,1000050,1047880,1036328,1007014,1048166,1130124,1031807,1319097,1162124,1166193,"https://ia.media-imdb.com/images/M/MV5BMTM3NzQzMDA5Ml5BMl5BanBnXkFtZTcwODA5NTcyNw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
