,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2010),3279080,The Expendables (2010) ,敢死队 The Expendables,动作,惊悚,冒险,6.7,124076,8.5%,30.4%,49.9%,9.4%,1.8%,美国,1047996,1047996,1049484,1025146,1040508,1002670,1009313,1274264,1036340,1035646,1109696,1022583,1044907,1022577,1035643,1010509,"https://ia.media-imdb.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
