,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2012),4154669,Pi zi ying xiong shou bu qu: Quan mian kai zhan (2012) ,痞子英雄之全面开战 痞子英雄,剧情,动作,犯罪,6.4,62604,6.5%,26.5%,49.7%,13.9%,3.5%,中国大陆,台湾,1315573,1274242,1274608,1033011,1010940,1023718,1276076,1006852,1244920,1312863,1326912,"https://ia.media-imdb.com/images/M/MV5BY2U2ODFiMzAtMTY3Ni00MGIwLWFlODgtNzE2OGY3OGMwOTdhXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR1,0,182,268_AL_.jpg"
