,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2012),6829652,Girlfriend Boyfriend (2012) ,女朋友○男朋友,剧情,爱情,同性,7.5,128429,16.3%,46.3%,32.9%,3.8%,0.7%,台湾,1319263,1215287,1014743,1274684,1315045,1389675,1313639,1338423,1389676,1384954,1319882,1389677,1359267,"https://ia.media-imdb.com/images/M/MV5BYjZhOWI0YTktZTFmZi00MDQwLTk0NzctYWEwNTJlMWQ4NTI3XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
