,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2014),6082518,The Amazing Spider-Man 2 (2014) ,超凡蜘蛛侠2 The Amazing Spider-Man 2,动作,科幻,冒险,7.3,136713,14.5%,41.6%,37.3%,5.5%,1.1%,美国,1049688,1022620,1040506,1036329,1317646,1009319,1022626,1022706,1017893,1041112,1316207,1025202,1206038,1009284,1013888,1323050,1013981,"https://ia.media-imdb.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
