,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2012),6880497,Kagi-dorobô no mesoddo (2012) ,盗钥匙的方法 鍵泥棒のメソッド,剧情,喜剧,8.4,78055,36.6%,49.5%,13.1%,0.7%,0.1%,日本,1309342,1028795,1037221,1098533,1187780,1170136,"https://ia.media-imdb.com/images/M/MV5BZDdhMGRiNzMtNWUyZC00MGViLWE3ODgtNzk0MmM5MGY2ZmQ4L2ltYWdlXkEyXkFqcGdeQXVyNjM4OTE2NTY@._V1_UY268_CR4,0,182,268_AL_.jpg"
