,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2006),3882715,Wu lin wai zhuan             ,武林外传,喜剧,武侠,古装,9.3,133252,74.2%,20.0%,4.9%,0.5%,0.3%,中国大陆,1274656,1274496,1029395,1274648,1274271,1274652,1274649,1274647,1274655,1274646,"https://ia.media-imdb.com/images/M/MV5BMmUxZDdiOTMtMjJjNC00OTFkLWI1YTEtYTdiYTViZjhhYTA5XkEyXkFqcGdeQXVyNDg5Mzk5Mg@@._V1_UY268_CR17,0,182,268_AL_.jpg"
