,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2010),5028366,Taking Control             ,傲骨贤妻  第二季 The Good Wife Season 2,剧情,悬疑,犯罪,9.2,26379,63.1%,32.6%,4.2%,0.1%,0.1%,美国,1291546,1017890,1049551,1048137,1044891,1293897,1040515,1006980,"https://ia.media-imdb.com/images/M/MV5BMTkxNDQwMDE1Ml5BMl5BanBnXkFtZTcwNjEyMjQ5Mw@@._V1_UY268_CR84,0,182,268_AL_.jpg"
