,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2011),4826330,Friends with Benefits (2011) ,炮友 Friends with Benefits,喜剧,爱情,6.6,78609,6.1%,28.4%,56.2%,8.3%,1.0%,美国,1274281,1040987,1003481,1040506,1053560,1025187,1048145,1013791,1027812,1031815,1017945,1040618,1312983,"https://ia.media-imdb.com/images/M/MV5BMTQ2MzQ0NTk4N15BMl5BanBnXkFtZTcwMDc2NDYzNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
