,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(1998),3286538,The One After Ross Says Rachel             ,老友记  第五季 Friends Season 5,喜剧,爱情,9.7,41884,88.1%,10.5%,1.3%,0.1%,0.0%,美国,1016678,1040995,1040992,1013783,1048025,1041115,"https://ia.media-imdb.com/images/M/MV5BMTQ2MTY2NTY5MV5BMl5BanBnXkFtZTgwMTQ0ODU0MDE@._V1_UY268_CR104,0,182,268_AL_.jpg"
