,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2011),5360890,Shame (2011) ,羞耻 Shame,剧情,情色,7.3,62965,14.4%,43.1%,36.9%,4.7%,0.8%,英国,1312650,1000010,1025144,1311643,1319095,1044722,1116215,1322584,1321188,1319012,1250693,1117931,"https://ia.media-imdb.com/images/M/MV5BMTQ3MzM0OTE5MF5BMl5BanBnXkFtZTcwNzI4MDM5Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
