,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,poster
0,(2009),2294568,Nanjing! Nanjing! (2009) ,南京！南京！,剧情,历史,战争,7.4,114386,19.7%,41.7%,30.5%,5.7%,2.4%,中国大陆,香港,1005319,1000572,1018980,1313655,1051526,1359321,1274286,1313726,1274294,1313774,1359322,1359320,1313727,1317377,"https://ia.media-imdb.com/images/M/MV5BMjA4Mzg0MTM5OF5BMl5BanBnXkFtZTcwMjA0NDY5NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
