,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2005),2160565,Jia you er nv             ,家有儿女,喜剧,家庭,8.2,37983,34.3%,43.2%,19.4%,2.2%,1.0%,中国大陆,1320091,1274670,1314443,1274223,1314124,1315774,"https://ia.media-imdb.com/images/M/MV5BNDk0MWI1OTUtMzE0Zi00NDk5LWE2NmQtZTJlMDRjYmU3ODMzXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
