,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2007),2229427,Cheut ai kup gei (2007) ,出埃及记,剧情,喜剧,犯罪,7.1,26264,11.0%,40.2%,41.4%,6.2%,1.1%,香港,1000148,1031194,1001301,1037273,1152997,1023681,1274325,1050329,"https://ia.media-imdb.com/images/M/MV5BNjZhYTZmMmItNGU3NS00YThmLTg1ZTgtZjI3NWY0MzNhMWZkXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR6,0,182,268_AL_.jpg"
