,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2000),2153598,Where There's Smoke...             ,欲望都市 第三季 Sex and the City Season 3,喜剧,爱情,9.0,16928,57.2%,34.4%,8.0%,0.3%,0.1%,美国,1049784,1054389,1022572,1031811,1002678,1040515,"https://ia.media-imdb.com/images/M/MV5BMzk0MTI3MDQ5M15BMl5BanBnXkFtZTcwMzQ0NDAyMQ@@._V1_UY268_CR45,0,182,268_AL_.jpg"
