,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2007),2230888,The Most Distant Course (2007) ,最遥远的距离 最遙遠的距離,剧情,爱情,6.9,38226,10.1%,33.6%,47.0%,8.1%,1.2%,台湾,1316647,1215287,1274355,1317804,1275740,1319042,"https://ia.media-imdb.com/images/M/MV5BMTc1ODYxOTkwOF5BMl5BanBnXkFtZTgwOTAxMjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
