,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2008),2267369,Rachel Getting Married (2008) ,蕾切尔的婚礼 Rachel Getting Married,剧情,爱情,家庭,6.9,31727,8.8%,36.0%,47.7%,6.7%,0.8%,美国,1032064,1048027,1040580,1021985,1113911,1153867,1257274,1138128,1311830,1225107,"https://ia.media-imdb.com/images/M/MV5BMjA0NTY2NzQ1MF5BMl5BanBnXkFtZTcwNjU1NjAyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
