,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2010),2153526,Salt (2010) ,特工绍特 Salt,动作,悬疑,惊悚,7.2,106285,11.3%,43.5%,40.1%,4.5%,0.6%,美国,1045031,1054447,1027151,1010581,1032457,1014063,1314214,1063017,1009380,1316640,1049834,"https://ia.media-imdb.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
