,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2008),2149804,Sweet Rain: Accuracy of Death (2008) ,死神的精度 Sweet Rain 死神の精度,剧情,喜剧,奇幻,7.2,27647,12.6%,43.2%,38.8%,4.7%,0.7%,日本,1043597,1027883,1042417,1088303,1029037,1006187,"https://ia.media-imdb.com/images/M/MV5BYTM4YTM1Y2EtOTI1Zi00ZTNjLWI4ODEtZGU0MGZmODIxYjc3XkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_UY268_CR2,0,182,268_AL_.jpg"
