,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(1990),2154743,Feng Shen Bang             ,封神榜,剧情,奇幻,古装,7.9,25455,26.4%,45.8%,24.7%,2.4%,0.7%,中国大陆,1329772,1304159,1047150,1313292,1317070,1316236,1316235,1314455,1339739,1318269,1345678,1316234,1329771,1348544,1321914,"https://ia.media-imdb.com/images/M/MV5BYThiNjc2Y2MtNzFmOS00ZGM4LTg4ZDAtNjUxZjFkNjJhYjZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA4MjExOTg@._V1_UX182_CR0,0,182,268_AL_.jpg"
