,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2009),2146991,Transformers: Revenge of the Fallen (2009) ,变形金刚2 Transformers: Revenge of the Fallen,动作,科幻,7.6,228729,19.7%,45.9%,29.8%,3.8%,0.7%,美国,1027776,1022000,1044700,1016666,1040994,1054221,1031851,"https://ia.media-imdb.com/images/M/MV5BNjk4OTczOTk0NF5BMl5BanBnXkFtZTcwNjQ0NzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
