,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2010),2275370,Unthinkable (2010) ,战略特勤组 Unthinkable,剧情,悬疑,惊悚,7.8,41778,24.3%,48.2%,23.4%,3.2%,0.9%,美国,1287928,1004566,1054408,1022581,1053551,1041136,1010612,1025232,"https://ia.media-imdb.com/images/M/MV5BMTg4MTc3OTI4Nl5BMl5BanBnXkFtZTgwNDQyNjcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
