,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2011),2147836,The Green Hornet (2011) ,青蜂侠 The Green Hornet,喜剧,动作,犯罪,5.7,63007,5.6%,14.9%,46.7%,24.8%,8.1%,美国,1044932,1002668,1048000,1054422,1054405,1036397,1225637,1031917,1092956,1313451,1022600,1019001,"https://ia.media-imdb.com/images/M/MV5BMTcwOTMwMDYyMl5BMl5BanBnXkFtZTcwMzAxMjMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
