,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2000),2154859,Da Ming Gong Ci             ,大明宫词,剧情,爱情,8.9,59103,57.5%,32.8%,8.8%,0.7%,0.2%,中国大陆,1274842,1037742,1058399,1027798,1018759,1030488,1036092,1313236,1276119,1020257,1376376,1316834,1320081,1040990,1316391,"https://ia.media-imdb.com/images/M/MV5BNzM3NzE3YzMtMGI3OC00NjBiLTk2NTUtODFjYjFlNWY3ZGU4XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR13,0,182,268_AL_.jpg"
