,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2000),2248757,Tie chi tong ya ji xiao lan             ,铁齿铜牙纪晓岚,剧情,喜剧,古装,7.9,39024,24.2%,50.7%,23.3%,1.4%,0.4%,中国大陆,1323001,1015115,1313818,1020586,1012196,1274558,1037356,"https://ia.media-imdb.com/images/M/MV5BNzcyM2JmYTMtZWY3My00NTg1LWEzNTQtZmMyZjQ1ZjNlNmJhXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY268_CR5,0,182,268_AL_.jpg"
