,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2008),2144242,Cloverfield (2008) ,科洛弗档案 Cloverfield,科幻,惊悚,恐怖,7.3,48038,16.9%,41.9%,32.7%,6.5%,2.0%,美国,1045032,1009234,1027216,1248294,1170474,1027793,1008064,1132438,1307591,1146762,1050108,1362676,1289436,1252684,1017951,1352802,1105220,"https://ia.media-imdb.com/images/M/MV5BZDNhNDJlNDktZDI4OC00OTE3LWI2M2UtOThkNTFkNjBjYzRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
