,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2008),2230905,Sunshine Cleaning (2008) ,阳光清洗 Sunshine Cleaning,剧情,喜剧,7.6,17355,13.1%,53.5%,31.6%,1.5%,0.2%,美国,1005148,1022563,1041022,1002730,1307537,1035639,"https://ia.media-imdb.com/images/M/MV5BMTU4MzUzMTg4M15BMl5BanBnXkFtZTcwNDY2MjUyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
