,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2009),2148257,Coco Before Chanel (2009) ,时尚先锋香奈儿 Coco avant Chanel,剧情,传记,7.1,57092,11.7%,38.7%,44.3%,4.8%,0.5%,法国,1009639,1004860,1050088,1009310,1018218,1048261,1296254,1082544,1350911,1354292,1373592,1147953,"https://ia.media-imdb.com/images/M/MV5BMTA0NjYzMzQxNzBeQTJeQWpwZ15BbWU3MDI2MDA0ODI@._V1_UX182_CR0,0,182,268_AL_.jpg"
