,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2013),6538833,Nebraska (2013) ,内布拉斯加 Nebraska,剧情,喜剧,家庭,8.6,33103,41.8%,47.1%,10.2%,0.6%,0.2%,美国,1004720,1019069,1019039,1154489,1027856,1019075,1166510,1054335,1379958,1014102,1338857,1386053,1386056,1386052,1386054,1386055,1386057,"https://ia.media-imdb.com/images/M/MV5BMTU2Mjk2NDkyMl5BMl5BanBnXkFtZTgwNTk0NzcyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
