,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2009),1972698,Watchmen (2009) ,守望者 Watchmen,动作,科幻,悬疑,8.1,75974,37.5%,37.7%,20.0%,3.8%,1.0%,美国,1031904,1006919,1049495,1009265,1058055,1044708,1000008,1009239,1013864,1007032,1000219,1078036,"https://ia.media-imdb.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
