,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2007),2080007,Death Proof (2007) ,金刚不坏 Death Proof,动作,惊悚,犯罪,7.6,28379,22.1%,43.4%,28.4%,4.9%,1.2%,美国,1054444,1031814,1040579,1044717,1013869,1136897,1022692,1049504,1013847,1041018,1054444,1002692,1009445,1275107,1032615,"https://ia.media-imdb.com/images/M/MV5BYTdmZmY3Y2QtNjU5NC00OGUxLTg3MWQtMmE2ODM5Mzg3MzcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
