,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2008),2028819,"Synecdoche, New York (2008) ","纽约提喻法 Synecdoche, New York",剧情,8.0,8367,33.9%,38.2%,22.3%,4.4%,1.2%,美国,1040591,1054394,1002681,1049491,1044882,1000111,1004588,1013814,1002725,"https://ia.media-imdb.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
