,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2010),2131654,Clash of the Titans (2010) ,诸神之战 Clash of the Titans,动作,奇幻,冒险,6.0,74397,3.4%,17.9%,57.0%,18.4%,3.3%,美国,1018091,1000147,1016670,1040529,1006956,1031220,1036341,1017927,1027179,"https://ia.media-imdb.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
