,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2008),2028645,The Hurt Locker (2008) ,拆弹部队 The Hurt Locker,剧情,惊悚,战争,7.7,109223,18.3%,50.8%,27.8%,2.5%,0.6%,美国,1053565,1013770,1027217,1044940,1366283,1027810,1006956,1035672,1009374,1021963,"https://ia.media-imdb.com/images/M/MV5BNzEwNzQ1NjczM15BMl5BanBnXkFtZTcwNTk3MTE1Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
