,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2007),2059225,Zuo you (2007) ,左右,剧情,家庭,6.5,19991,5.1%,27.9%,54.4%,10.7%,1.9%,中国大陆,1018708,1313992,1196361,1275044,1004530,1050430,1018980,"https://ia.media-imdb.com/images/M/MV5BMTY1MjMzMTE0NV5BMl5BanBnXkFtZTcwNTI4NTU1Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg"
