,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2008),2132120,27 Dresses (2008) ,27套礼服 27 Dresses,喜剧,爱情,6.7,57408,5.9%,30.0%,56.7%,6.7%,0.7%,美国,1045129,1008068,1048023,1075587,1058055,1009256,1036308,"https://ia.media-imdb.com/images/M/MV5BMzI5OTM0OTg2MF5BMl5BanBnXkFtZTcwNjAyMTU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
