,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2010),2033822,Eat Pray Love (2010) ,美食、祈祷和恋爱 Eat Pray Love,剧情,爱情,7.3,80085,17.7%,37.8%,36.7%,6.6%,1.2%,美国,1275184,1054532,1054414,1019001,1009265,1048145,1022676,1036815,1000601,"https://ia.media-imdb.com/images/M/MV5BMTY5NDkyNzkyM15BMl5BanBnXkFtZTcwNDQyNDk0Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
