,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2007),2065021,Kurôzu zero (2007) ,热血高校 クローズZERO,动作,惊悚,7.7,69452,23.0%,43.3%,28.8%,3.9%,1.0%,日本,1054407,1014229,1028166,1315809,1080463,1104077,1018617,1006292,1155933,1312904,1052665,"https://ia.media-imdb.com/images/M/MV5BNjY5Mjg2MDMtOWE1Ny00MWQ3LTk1YTItY2EzOGZiYjJmM2Y1XkEyXkFqcGdeQXVyNTEwMzkyODI@._V1_UY268_CR2,0,182,268_AL_.jpg"
