,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2010),2051007,Harry Potter and the Deathly Hallows: Part 1 (2010) ,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,剧情,奇幻,冒险,7.9,186214,25.9%,45.7%,25.4%,2.5%,0.5%,英国,美国,1275147,1003484,1053624,1012517,1016680,1006956,1041002,1004587,1025153,1013856,1009364,1004581,1031902,1314666,1040510,"https://ia.media-imdb.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
