,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2013),2132473,World War Z (2013) ,僵尸世界大战 World War Z,动作,科幻,恐怖,7.3,128933,13.1%,44.0%,37.7%,4.5%,0.7%,美国,1036561,1054452,1314624,1009255,1045553,1027810,1044722,1045604,1022809,1331875,1333603,"https://ia.media-imdb.com/images/M/MV5BMTg0NTgxMjIxOF5BMl5BanBnXkFtZTcwMDM0MDY1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
