,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2007),2002743,Love in the Time of Cholera (2007) ,霍乱时期的爱情 Love in the Time of Cholera,剧情,爱情,7.4,24458,17.5%,42.8%,33.5%,5.2%,1.0%,美国,1002709,1054414,1040723,1027151,1010561,1036383,1031883,1000116,"https://ia.media-imdb.com/images/M/MV5BMTQ3OTE0OTM4N15BMl5BanBnXkFtZTcwNDg3OTI1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
