,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2011),2010972,Drive (2011) ,亡命驾驶 Drive,剧情,动作,犯罪,7.3,49353,16.0%,40.8%,35.8%,6.1%,1.2%,美国,1027335,1012531,1025144,1002688,1047880,1010594,1012481,1031807,"https://ia.media-imdb.com/images/M/MV5BZjY5ZjQyMjMtMmEwOC00Nzc2LTllYTItMmU2MzJjNTg1NjY0XkEyXkFqcGdeQXVyNjQ1MTMzMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
