,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2007),2063528,Blind Mountain (2007) ,盲山,剧情,犯罪,8.4,71445,35.0%,49.2%,14.5%,1.0%,0.2%,中国大陆,1305724,1276144,1360167,1360168,1364836,1364837,1305724,"https://ia.media-imdb.com/images/M/MV5BMjA4NTQ0NzQ2MF5BMl5BanBnXkFtZTcwMzA0NjYwMg@@._V1_UY268_CR4,0,182,268_AL_.jpg"
