,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2008),2028647,Valkyrie (2008) ,行动目标希特勒 Valkyrie,剧情,历史,战争,7.0,36719,8.4%,41.1%,45.4%,4.6%,0.6%,美国,德国,1049586,1054435,1036342,1041002,1036397,1049588,1049595,1010570,1007011,1123046,1041227,1274380,1049807,1049625,1078956,"https://ia.media-imdb.com/images/M/MV5BMTg3Njc2ODEyN15BMl5BanBnXkFtZTcwNTAwMzc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
