,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2009),2132930,Fast & Furious (2009) ,速度与激情4 Fast & Furious,动作,犯罪,7.6,84157,17.0%,49.3%,31.3%,2.0%,0.3%,美国,1290066,1041020,1031239,1025174,1000036,1044996,1018110,1277094,1165173,1289436,1000166,1162789,"https://ia.media-imdb.com/images/M/MV5BYjQ1ZTMxNzgtZDcxOC00NWY5LTk3ZjAtYzRhMDhlNDZlOWEzXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
