,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2009),2054026,Bride Wars (2009) ,结婚大作战 Bride Wars,喜剧,爱情,6.6,67685,6.2%,28.6%,55.5%,8.7%,0.9%,美国,1274273,1048027,1035673,1017945,1017967,1009296,1044897,1049650,1027632,1022940,1130904,1323225,"https://ia.media-imdb.com/images/M/MV5BMTUyNTg2OTUwN15BMl5BanBnXkFtZTgwNzEzMzg5MTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
