,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2009),2046839,Frequently Asked Questions About Time Travel (2009) ,有关时间旅行的热门问题 Frequently Asked Questions About Time Travel,喜剧,科幻,7.8,38796,22.8%,49.4%,24.5%,2.8%,0.5%,英国,1041770,1031755,1312912,1327355,1041008,1343981,"https://ia.media-imdb.com/images/M/MV5BNTJhZDg2ZmQtMTkzOC00NTU4LThkNTItYzkzNzNjMzhjMDMwXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR3,0,182,268_AL_.jpg"
