,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(1997),2993424,Chuka ichiban             ,中华小当家 中華一番!,动画,8.3,44862,36.4%,43.9%,17.9%,1.4%,0.3%,日本,1030785,1016801,1019608,1035615,1025582,1035863,1019948,1041970,1038095,"https://ia.media-imdb.com/images/M/MV5BODhjNWU4NDAtMWM3Zi00OGEyLWFhMjYtZDViMTQzYjkwM2E3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR2,0,182,268_AL_.jpg"
