,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2010),2303163,Megamind (2010) ,超级大坏蛋 Megamind,喜剧,动作,动画,7.8,89038,20.0%,50.5%,27.4%,1.9%,0.2%,美国,1291597,1009242,1036302,1054452,1044730,1071279,1025199,1054412,1313525,1291597,1313526,"https://ia.media-imdb.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
