,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2008),2369845,Yôgisha X no kenshin (2008) ,嫌疑人X的献身 容疑者Xの献身,剧情,悬疑,犯罪,8.3,136039,33.2%,50.3%,15.3%,1.0%,0.2%,日本,1316253,1006103,1141865,1151079,1037529,1012650,1314831,"https://ia.media-imdb.com/images/M/MV5BZTU2MjdjMmQtNmMwYi00YjcwLTk1MjktMGEzY2Q5MDY1MzY4XkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_UY268_CR6,0,182,268_AL_.jpg"
