,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2009),2338058,Confessions of a Shopaholic (2009) ,一个购物狂的自白 Confessions of a Shopaholic,喜剧,爱情,6.4,49602,6.0%,24.5%,54.2%,12.9%,2.4%,美国,1286770,1041001,1017931,1036308,1027139,1017898,1027824,1021997,"https://ia.media-imdb.com/images/M/MV5BMTQ1MzcyMTkwOF5BMl5BanBnXkFtZTcwMDM3MTc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
