,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2011),3023164,Moneyball (2011) ,点球成金 Moneyball,剧情,传记,运动,8.2,63395,28.4%,53.1%,17.3%,1.0%,0.2%,美国,1014110,1054452,1036302,1054394,1002676,1017967,"https://ia.media-imdb.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
