,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2008),2969282,Seven Pounds (2008) ,七磅 Seven Pounds,剧情,8.1,92207,29.6%,47.7%,20.3%,2.1%,0.3%,美国,1045093,1027138,1044717,1053560,1000075,1022673,1149373,1000313,1096722,"https://ia.media-imdb.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY268_CR9,0,182,268_AL_.jpg"
