,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2014),3011022,Foxcatcher (2014) ,狐狸猎手 Foxcatcher,剧情,传记,运动,7.3,18435,11.4%,46.3%,37.2%,4.2%,0.9%,美国,1014110,1054391,1031224,1040505,1003485,1004576,"https://ia.media-imdb.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
