,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2001),2983389,Chum chun gei             ,寻秦记,剧情,喜剧,历史,8.2,55428,33.4%,46.2%,18.7%,1.5%,0.3%,香港,1318119,1027577,1274815,1023521,1217936,1037562,1275168,1037606,1274582,1314508,"https://ia.media-imdb.com/images/M/MV5BY2Y4ZDk5OGEtYjMyNy00MzRlLTk0NWItODE0YWM1NDJjY2VmXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR87,0,182,268_AL_.jpg"
