,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2007),2365260,Rak haeng Siam (2007) ,爱在暹罗 รักแห่งสยาม,剧情,爱情,同性,8.3,220265,37.3%,40.9%,19.6%,1.8%,0.4%,泰国,1274861,1239881,1041011,1054162,1239537,1286863,1311944,1378423,1348254,1275871,1240623,"https://ia.media-imdb.com/images/M/MV5BMTg1NjQwNTI3N15BMl5BanBnXkFtZTcwNDIyNTY1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
