,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2016),3025375,Doctor Strange (2016) ,奇异博士 Doctor Strange,动作,奇幻,冒险,7.6,270640,19.2%,47.2%,29.7%,3.3%,0.5%,美国,1320372,1009405,1025152,1040529,1010581,1053587,1009409,1301179,1036383,1017912,1319615,1232518,"https://ia.media-imdb.com/images/M/MV5BNjgwNzAzNjk1Nl5BMl5BanBnXkFtZTgwMzQ2NjI1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
