,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2010),2974278,Blue Valentine (2010) ,蓝色情人节 Blue Valentine,剧情,爱情,7.8,64097,21.2%,48.8%,27.0%,2.6%,0.4%,美国,1280800,1012531,1049491,1032490,1079545,1027793,"https://ia.media-imdb.com/images/M/MV5BMTU4MTQ2MzA1Ml5BMl5BanBnXkFtZTcwODE3NTgwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
